lat,lat_dir,long,long_dir,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998
35,S,165,W,,,,,,,,,,,,,,,,,1773.73,3195.07,,,1992.71,1920.14,,15003.04,59830.46,1387,,3397.84,1021.03,1798,7858.39,4539.95,1067,3209,5459,2456,4317,3651,4855,5557.4,2248,,,10969,2732,,3397.54,,
35,S,160,W,,,,,,,,,,,,,,,,,997.8,6296.26,,,,,,2090.81,,1548,1583,1431.73,1807.1,1080,1024.67,6435.76,1418,,5118.2,3972,4021.88,6750,6189,,2414,11154,2418,5713,16090,,5997.86,8071.78,
35,S,155,W,,,,,,,,,,,,,,,,,,4527.82,,,,5390.5,,8694.25,,,1348,2022.93,3430.14,1080.88,934.9,6301.61,944,2153.61,2455.22,3114.1,2801.51,1189,5887,,,8955,14687,10144,30920,,2752.34,3384.92,
35,S,150,W,,,,,,,,,,,,,,,,,,6026.34,,,3505.23,8619.61,,,1207,,,2999.78,5944.7,3001.13,7339.23,6587.29,5310.27,4206.75,3907.97,3467.2,846.95,,2019,1002.07,3590.35,,11392,26155,10102,,,4121.85,6984.56
35,S,145,W,,,,,,,,,,,,,,,,,,5900.73,1497.22,,1962.54,3520.04,4215.97,,867,,,1948.94,4841.64,2167.78,7253.91,2276.04,4952.65,3389.25,5049.97,1968.91,,,3354.09,,,,15353,14908,1883,,,3377.92,
35,S,140,W,,,,,,,,,,,,,,847.88,,,,9080.82,,,5372.79,27022,13510.36,1304,1044,,,,911.83,1230.95,1387.3,1312.23,1160.95,2347.6,,,,1048.12,2153.34,1708.08,,,5835,13705,982,,900.27,2720.91,9862.15
35,S,135,W,,,,,,,,,,,,,,,,,,2224.63,16042.26,2203.64,3544.6,13538.21,6779.57,2521,,1757,,,,,,,,,,,,,,,,,22085,,,6067,1688.01,2766.65,2553.35
40,N,105,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,N,110,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,N,115,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,N,120,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,N,125,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,N,130,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,N,135,E,,,,,,,,,,,,,,1353.92,,,,,9483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,N,140,E,,,6529.99,5838.06,13839.06,22047.52,12388.25,5528,3461.24,9052.49,3931.39,4326.37,,2028.25,,3061.79,4438.42,15329.88,3451.46,,,,,961.76,,4449.93,3636.48,2884.32,,4031.28,3539.51,3674,5345,1316,2389,4796,817,1322,836,,,,,,,,,,
40,N,145,E,,,14399.44,10799.71,7064.92,2883.19,2206.3,,,1181.95,6585.96,4449.33,1251.88,877.11,4369.91,23316.26,23447.22,7662.52,3511.14,3363.45,1071.91,1637.78,3971.23,5259.83,995.65,6724.42,13246.77,9161.68,6287.8,3716.05,10742.29,6130,10619,4327,4666,,,1959,992,,,,,,,,,,
40,N,150,E,,,31851.73,12295.29,6740.47,,,,,7878.93,12123.57,9237.88,817.53,,833.63,2646.32,15362.62,3789.71,3833.7,13461.89,2551.06,,3810.4,3345.94,2827.85,3611.76,6758.76,10448.69,7662.52,5968.67,8278.14,4605,2841,4188,1317,,6220,22855,11432,2057,,6125,,8875,5923,5575.86,4028.14,6528.28,
40,N,155,E,,,27412.64,13109.7,2279.77,1720.45,,1548.96,,3084.09,13016.64,16712.42,,,804.83,,14951.78,6375.46,11253.84,10539.85,8033.5,,,,,,,2665.32,8445.04,5929.68,,,,988,,,14294,9843,15059,1535,3410,5477,,,5660.66,1585.69,4935.59,,3676.29
40,N,160,E,,,3103.01,15829.45,7386.09,5080.11,992.62,,,1606.74,3670.24,7531.62,,,,1113.55,,4086.5,15093.21,9150.61,,,,,,,,,,,,,,,,,,3986,2028,,945,,,,,,,,
40,N,165,E,,,,,7522.22,11237.89,,,7923.91,5316.91,11107.5,2607.91,4326.4,801.6,,,,1293.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,N,170,E,,,,,,3446.64,6731.08,,3715.03,16135.49,4337.08,7859.37,3193.48,,,,1857.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,N,175,E,,,,,,,,,,10086.66,7547.64,2870.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1138,,,,,
40,N,180,W,,,,,,,,,,,,1179.36,,,,,,,,,,,,,,,,,,,,,,,,,2069.86,,,,,,,,,38941,,,
40,N,175,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871,,1314.81,
40,N,170,W,,,,,,,,,,,,,,2559.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1115.2
40,N,165,W,,,,,,,,,,,,,,7612.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,N,160,W,,,,,,,,,,,,,,3528.74,,,,,,,,,,,,,,,,,,,,,,,1474.25,,,,,,,,,,,,
40,N,155,W,,,,,,,,,,,,,,1150.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,N,150,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,N,145,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,N,140,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,N,135,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,S,105,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,S,110,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,S,115,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,S,120,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,S,125,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,S,130,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,S,135,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,S,140,E,,,,,,,,,,,,,,,,,,,,,,1309.83,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,S,145,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,S,150,E,,,,,,,,,,,,,6771.43,24907.05,11450.98,34716.68,48312.68,41959.34,24037.47,18295.52,5415.29,25717.3,47881.55,59520.17,52333.35,15045.64,4893.58,14537.68,32409.68,27996.79,28630.99,29179,18822,22173,12796,888,837,5845.98,6828.38,42746.28,21882.13,22083.66,15310.74,23509.56,23088.63,16024.08,18785.63,37579.43,36444.16
40,S,155,E,,,,,,,,,,,,,1015.04,6422.03,20918.25,13346.49,8183.6,2209.32,1921.37,1053.5,8145.84,12007.9,11435.72,10095.49,12875.46,3747.29,3249.22,1416.95,2289.6,8450.5,5357.21,4101,15220,15986.42,5223,7415,14200,13357,16612,28883.97,24239,30438.17,36213.8,40128.67,47585,37614.79,53719.17,58316.78,53995.4
40,S,160,E,,,,,,,,,,,,1126.8,,3937.73,,,,,,,,,1840.45,1007.65,1084.39,,,,,,1813.54,5997.63,1294,1361,3950,,2961.37,,1016,4375.45,19848,66456,10312,9341.83,3825,14137.25,43352.37,30676.47,35118.56
40,S,165,E,,,,,,,,,,,,,,,,,,,,,,4686.69,,,14000.1,5669.8,2240.73,,,,1958.45,10634.61,2958,6195,1585.96,,2508,,,13848,24762,1196,1130,3205.82,7672,,6721.53,15285.46,8400.87
40,S,170,E,,,,,,,,,,,,,,,,,,,,,,1075.52,,14275.06,11685.69,,1523.36,852.8,,1122.02,,,,805.75,,,1824,866,,,,,,2315.07,,,,,827.65
40,S,175,E,,,,,,,,8386.36,2084.76,8646.01,3969.37,10044.44,,2436.5,5791,11109.12,19832.77,23414.08,15574.92,27201.86,15302.17,33181.18,59093.73,92841.4,201621.07,33007.94,63609.02,33425.72,836.78,41019.15,66609.1,57365,74428,55449,29752,30462,28478,46042,38854,18890,21098.16,34250.72,31055.04,11170.68,11195.75,17604.39,20578.75,15609,28320.11
40,S,180,W,,,,,,,,9420.17,1218.13,4585.86,4058.5,7959.62,,,,7519.6,6198.27,7030.25,,3972.03,1363.84,7612.86,2387.84,1276.12,11559.08,4130.87,9770.35,5119.84,,,1400.93,1521,,2965,,1107,,2940,,2196,1018,8705.39,5248,1801.3,,,,,1960.09
40,S,175,W,,,,,,,,3899.07,,,,,,,,,,,,,1521.38,1809.49,16870.63,16291.67,129646.16,,,,,,,,,,,,,,,,,,,,,,,,
40,S,170,W,,,,,,,,1550.16,,,,,,,,,,,,,,,6765.23,,6836.36,,1612,,,1925.51,,2131.17,,,,,,,,7662,,,,,,,,,
40,S,165,W,,,,,,,,,,,,,,,,,,,,,,,,,1302,,,,,5166.36,1346,10656.58,3285.16,,988,,,,3024,5034.12,,,53720,,,,,,
40,S,160,W,,,,,,,,,,,,,,,,,,,,,,,,,16947,1577,1950,1614.15,970.03,8722.7,7473.97,16893.58,8320.86,1737.02,11253.26,2202,3888.77,5289,8981,1836,,,6601,927,3187,,,1344.98,
40,S,155,W,,,,,,,,,,,,,,,,,,,,,,,10274.75,,34277.97,9560,,8256.34,6014.18,6413.68,7124.62,8569.41,9682.91,7290.39,14966.57,17329.9,20510.81,13279.32,14072.86,2647.78,,,45861,5918,23607,,8571.3,4865.5,
40,S,150,W,,,,,,,,,,,,,,,,,,,,,,,6865.4,,20385.7,7755,,3350.2,19951.18,6226.92,3231.27,17234.25,24245.15,13184.27,12042.12,9061.37,23503.66,6654.72,11255.14,13472.11,12553.76,4644.1,59470,38047,19500,,9726.28,6029.96,4782.47
40,S,145,W,,,,,,,,,,,,,,,,,,,,,,,26857.88,27366.07,8443.05,14492,,,17845.74,2019.73,2425.32,3355.39,12952.05,15993.02,9539.2,10892.61,5229.56,4395.26,21398.02,17374.86,,,24761,26428,5141,,4501.34,3116.68,12293.91
40,S,140,W,,,,,,,,,,,,,,,,,,,,,,9918.69,61055.47,56778.63,20948.4,,,,4706.03,2143.27,3163.28,932.31,10892.23,19163.7,5541.79,17779.39,,10913.35,10955.19,20232.47,,,45356,13578,3322,,,,
40,S,135,W,,,,,,,,,,,,,,,,,,,,,,6784.55,87475.74,16023.12,13807.33,,,,,,,,19412.9,6786.68,,9253.86,,9761.22,,9638.02,,,15827,6368,1733,,,,
45,N,105,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,N,110,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,N,115,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,N,120,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,N,125,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,N,130,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,N,135,E,,,,,,,,,,,,,,,,,,,852.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,N,140,E,,,,,,,,,,,,,,,,,,,,,,,,,,883.2,,,,,,,,,,,,,,,,,,,,,,,
45,N,145,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,N,150,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,N,155,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,N,160,E,,,,,,1005.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,N,165,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,N,170,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,N,175,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,N,180,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,N,175,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,N,170,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,N,165,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,N,160,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,N,155,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,N,150,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,N,145,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,N,140,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,N,135,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,S,105,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,S,110,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,S,115,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,S,120,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,S,125,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,S,130,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,S,135,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,S,140,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4837.84,17463.8,26235.92,5342.85,,,,
45,S,145,E,,,,,,,,,,,,,5056.73,8384.3,4450.69,13576.22,37337.58,25562.22,51862.63,68470.56,66375.27,37037.77,48225.92,12993.78,10892.35,,6448.76,10836.36,23394.32,8289.65,11242.33,12215,5389,14529,15043,,15172,29555.3,31481,75257.4,74518.32,61753.25,80915.23,70169.29,90987.59,45215.14,12810.96,5863.24,5505.27
45,S,150,E,,,,,,,,,,,,,10960.1,1873.74,6923.79,3724.52,,915.78,,,,4565.21,,,,,,,,,,,,987,,,,,,11619.2,24534.61,11159.34,16216.37,14481.33,1680.12,877.92,5012.05,23016.32,35187.47
45,S,155,E,,,,,,,,,,,,,,834.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13567.67
45,S,160,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1657,929,,,,,,,
45,S,165,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4171,12601.1,28525.08,7272.58,7622.7,11021.77,943.28,7012.71,8299.94
45,S,170,E,,,,,,,,,,,,,,,,,,,,10743.78,7536.7,22084.13,26710.59,11851.86,13078.83,884.65,28782.63,6436.07,,10280.92,14315.11,11656,4844,2732,,,2535,944,1493,4453,1404,3659.99,3712.32,973.36,1025.37,6782.53,,,
45,S,175,E,,,,,,,,,,,,,5587.15,,809.58,986.92,2771.61,6524.95,9140.41,33661.39,12767.83,37305.43,33534.11,8464.51,44203.06,13925.87,35659.46,7470.92,1082.1,11394.22,26436.89,44069,34615,23911,20134,5273,10521,4540,8869,3915,,2158,,,,,,,
45,S,180,W,,,,,,,,,,,,,,,,,,,,,,3796.28,1368.56,,,,1299.55,,,,1356.96,2584,1816,2149,,,,,,810,,,,,,,,,
45,S,175,W,,,,,,,,,,,,,,,,,,,,,,,,,57280.17,,,,,,,,,,,,,,,,,,,,,,,,
45,S,170,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,S,165,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,S,160,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,S,155,W,,,,,,,,,,,,,,,,,,,,,,,,,8833.87,,,,,,,,,,,,,1252,,,,,,2162,,,,,
45,S,150,W,,,,,,,,,,,,,,,,,,,,,,,,,1897,,,,,,,,,,,,931.44,,,3325.35,,,,,,,2377.84,1051.45,
45,S,145,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3309.66,,,,,,,,,,,,
45,S,140,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5474.52,5322.49,,,1092.68,,,2047,,,,2466.74,,
45,S,135,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4881.07,,,,,,3923,,,,,,
50,S,105,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,S,110,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,S,115,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,S,120,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,S,125,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,S,130,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,S,135,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,S,140,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1187.81,6881.76,2655.7,,,,,
50,S,145,E,,,,,,,,,,,,,,2370.09,,4854.72,14613.21,9041.28,29530.66,21684.72,59430.29,54058.44,34675.22,31485.87,28371.62,17211.97,26102.48,26725.87,31337.19,9220.71,39047.09,35925,2649,26626,8354,13940,,,7417,,1335,1234.85,2123.45,,1827.7,,,,
50,S,150,E,,,,,,,,,,,,,,,,,,1871.65,,,,1344.68,,,1980.07,,,,,,,,,,,,,,,,,,,,,,,,
50,S,155,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,S,160,E,,,,,,,,,,,,,,,,,,,,,896.41,,,,,,,,,,,,,,,,,,,,,1438,1488.62,,,,,,
50,S,165,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,2640.79,,,2564.82,,980,1770,3998,29220,34724,37069,21928,10921,20756,36251.43,29748,23043.05,5926.75,10501.87,2655.53,3819.57,2748.22
50,S,170,E,,,,,,,,,,,,,,,,,,,,18761.16,44193.8,60369.22,55946.14,47920.49,53311.65,69940.88,101163.23,109114.15,17624.78,101622.64,123481.58,101870,72339,35479,61606,34034,22754,38390,35976,23771,4783,17095.17,,,,,,4184.99,828.22
50,S,175,E,,,,,,,,,,,,,,,,,,,1284.57,9659.27,20774.7,23880.71,4487.03,12322.45,17768.16,9472.71,43500.23,22489.71,7154.65,7389.58,15753.18,19728,13075,9500,4619,,,932,,4750,,1626.58,,,,,,,
50,S,180,W,,,,,,,,,,,,,,,,,,,,,,1152.44,,,,,897.9,,,,,,,,,,,,,,,,,,,,,,
50,S,175,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,S,170,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,S,165,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,S,160,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,S,155,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,S,150,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,S,145,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,S,140,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,S,135,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,S,105,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,S,110,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,S,115,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,S,120,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,S,125,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,S,130,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,S,135,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,S,140,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,S,145,E,,,,,,,,,,,,,,,,,,,3191.16,,,8000.78,,,1157.58,,,,,,,,,,,,,,,,,,,,,,,,
55,S,150,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,S,155,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,S,160,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,S,165,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,S,170,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,S,175,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,S,180,W,,,,,,,,,,,,,,,,,,,,,1343.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,S,175,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,S,170,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,S,165,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,S,160,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,S,155,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,S,150,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,S,145,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,S,140,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
